id Amikacin Capreomycin Ciprofloxacin Ethambutol Ethionamide Isoniazid Kanamycin Moxifloxacin Ofloxacin PAA Prothionamide Pyrazinamide Rifampicin Streptomycin
SAMEA1117742 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117743 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117744 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117745 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117747 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117748 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117749 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117750 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA1117752 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117753 1 1 1 1 2 1 1 1 1 1 1 1 1 2
SAMEA1117754 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117755 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117756 1 1 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117757 2 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA1117758 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117759 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117760 1 1 2 1 1 1 1 2 2 2 2 1 1 1
SAMEA1117761 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117762 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117763 2 2 1 1 1 2 2 1 1 1 2 1 1 1
SAMEA1117764 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117765 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117766 1 1 1 1 1 2 1 1 1 1 1 1 1 2
SAMEA1117767 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117768 2 2 2 1 1 1 2 2 2 2 1 1 1 1
SAMEA1117769 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA1117772 1 1 2 2 2 2 2 2 2 1 1 2 2 2
SAMEA1117773 1 1 1 1 1 1 1 1 1 2 2 1 1 1
SAMEA1117774 1 1 1 1 1 1 1 1 1 2 1 1 1 2
SAMEA1117775 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117776 1 1 1 1 2 2 2 1 1 1 1 1 1 2
SAMEA1117777 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA1117778 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117779 1 2 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117780 2 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA1117781 2 2 1 1 2 2 1 1 1 1 1 1 1 1
SAMEA1117782 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117783 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117784 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117785 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117786 2 2 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117787 1 1 1 1 1 2 1 1 1 1 1 1 1 1
SAMEA1117788 2 1 2 1 1 1 2 1 1 1 1 1 1 1
SAMEA1117789 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117790 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117791 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117792 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA1117793 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117794 2 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA1117795 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117798 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117799 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117800 2 2 2 1 2 1 2 1 2 1 1 1 1 1
SAMEA1117802 1 2 1 1 1 1 1 1 1 2 1 1 1 2
SAMEA1117803 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117806 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117807 1 1 1 1 1 1 1 2 1 1 1 1 1 1
SAMEA1117808 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117809 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117810 1 1 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117811 1 1 1 1 2 1 1 1 1 1 1 1 1 2
SAMEA1117812 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117813 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117814 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117816 1 1 1 1 1 1 1 1 1 2 1 1 1 2
SAMEA1117818 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117819 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117820 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117821 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117823 1 1 2 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117824 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117825 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117826 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117827 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117829 1 1 2 1 2 1 1 2 2 1 1 1 1 1
SAMEA1117830 2 1 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117831 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117832 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117834 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117836 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117837 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117838 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117839 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117840 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117841 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117842 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117843 2 2 1 1 2 1 2 1 1 1 1 1 1 1
SAMEA1117845 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117846 1 1 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117847 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117848 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117849 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117850 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA1117851 1 2 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117852 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117853 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117855 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117859 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117860 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117862 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117864 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117865 2 2 1 1 2 1 2 1 1 1 1 1 1 1
SAMEA1117866 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117867 2 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA1117868 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117869 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117870 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117871 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117873 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117874 1 1 1 1 1 1 1 1 2 1 1 1 1 1
SAMEA1117875 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117876 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117877 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117879 2 2 1 1 2 1 2 1 1 1 1 1 1 1
SAMEA1117880 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117881 2 2 2 2 1 2 2 2 2 1 2 2 2 2
SAMEA1117883 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117885 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117886 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117887 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117888 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117890 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117891 2 2 1 1 2 1 2 1 1 1 2 1 1 1
SAMEA1117892 2 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA1117893 1 1 2 1 1 1 1 1 1 1 2 1 1 1
SAMEA1117894 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA1117896 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117897 1 1 1 1 2 2 1 1 1 1 1 1 1 1
SAMEA1117899 2 2 1 1 2 2 2 1 1 1 1 2 2 2
SAMEA1117900 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117901 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117903 1 1 2 1 1 1 1 2 2 1 1 1 1 1
SAMEA1117905 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117906 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117907 2 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA1117908 1 2 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117909 2 2 2 1 2 1 2 1 1 1 1 1 1 1
SAMEA1117910 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117911 1 1 1 2 1 2 1 1 1 1 2 2 2 1
SAMEA1117912 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA1117914 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117915 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA1117918 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117919 2 2 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117920 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117921 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117922 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117923 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117924 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117925 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117926 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117927 1 1 1 1 1 1 1 1 1 1 1 2 1 1
SAMEA1117928 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117930 2 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA1117931 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117932 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117933 1 1 1 1 2 2 1 1 1 1 1 1 1 1
SAMEA1117934 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117937 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA1117938 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117939 2 2 1 1 2 1 2 2 2 1 1 1 1 1
SAMEA1117940 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA1117941 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117942 1 1 1 1 1 1 1 1 1 2 2 1 1 2
SAMEA1117943 2 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA1117944 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117945 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117947 2 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA1117948 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117949 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117950 2 2 1 1 2 1 2 1 1 1 1 1 1 1
SAMEA1117951 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117953 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA1117954 2 2 2 1 1 1 2 2 2 1 1 1 1 1
SAMEA1117955 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117956 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117957 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117959 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA1117960 1 2 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117961 2 2 1 1 1 2 2 1 1 1 2 1 1 2
SAMEA1117962 1 1 2 1 1 2 1 2 2 2 1 1 2 1
SAMEA1117963 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117964 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117965 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117966 1 1 1 1 2 1 1 2 1 1 1 1 1 2
SAMEA1117967 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117968 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117970 1 1 1 1 2 1 1 1 1 1 1 1 1 2
SAMEA1117971 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA1117973 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117974 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA1117975 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117976 2 2 1 1 2 1 2 1 1 1 2 1 1 1
SAMEA1117977 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117978 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117979 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117980 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117981 2 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA1117983 1 1 1 1 1 2 1 1 1 1 1 1 1 1
SAMEA1117984 2 1 2 1 1 1 2 1 1 1 1 1 1 1
SAMEA1117985 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117986 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1117987 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117988 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117989 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117990 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117991 1 1 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA1117992 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1117993 1 1 1 1 1 2 1 1 1 2 2 1 1 1
SAMEA1117994 1 1 1 1 2 1 1 1 1 2 1 1 1 2
SAMEA1117996 1 1 2 1 2 1 1 1 1 2 1 1 1 1
SAMEA1117997 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118000 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118001 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118003 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118004 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118005 1 1 1 1 1 2 1 1 1 1 2 1 1 1
SAMEA1118006 1 1 1 1 1 1 1 1 1 2 2 1 1 1
SAMEA1118008 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118009 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118010 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118011 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118012 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118014 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118015 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118016 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118017 1 1 1 1 1 1 1 1 1 2 1 1 1 2
SAMEA1118018 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118021 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118022 1 1 1 2 1 2 1 1 1 1 1 1 1 1
SAMEA1118024 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118025 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118026 2 1 2 1 2 1 2 1 1 1 1 1 1 1
SAMEA1118028 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118029 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118030 2 1 2 1 1 1 2 1 1 1 1 1 1 1
SAMEA1118031 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118032 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118033 2 2 1 1 2 1 2 1 1 1 1 1 1 1
SAMEA1118034 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118035 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118036 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118037 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118038 2 2 2 1 2 1 2 2 2 1 2 1 1 1
SAMEA1118039 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118041 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118042 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118043 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118045 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118046 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118048 1 2 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118049 1 1 1 1 1 2 1 1 1 1 1 1 1 1
SAMEA1118051 1 1 1 1 2 2 1 1 1 1 2 1 1 2
SAMEA1118052 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118053 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118054 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118055 1 2 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118056 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118057 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118060 1 1 1 1 1 1 1 1 1 1 2 1 1 2
SAMEA1118061 1 1 2 1 1 1 1 1 2 2 1 1 1 1
SAMEA1118062 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA1118063 1 1 2 2 2 2 1 2 2 2 1 2 2 2
SAMEA1118064 1 1 1 1 1 2 1 1 1 1 1 1 2 1
SAMEA1118065 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118066 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118067 1 1 2 1 2 1 2 2 2 1 1 1 1 1
SAMEA1118070 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118071 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118072 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118073 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118074 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118075 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118076 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118077 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118078 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118079 2 1 2 1 1 1 2 1 1 2 1 1 1 1
SAMEA1118080 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118081 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA1118082 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118083 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118084 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118085 1 1 1 1 1 1 1 1 1 2 2 1 1 1
SAMEA1118086 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118087 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118088 2 2 1 1 2 2 2 1 1 1 2 1 1 2
SAMEA1118090 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118091 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118092 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118093 1 1 2 1 1 1 1 1 2 2 1 1 1 1
SAMEA1118094 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118095 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118096 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118097 2 2 1 1 2 1 2 1 1 1 1 1 1 1
SAMEA1118098 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118099 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118100 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118103 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118104 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118105 2 1 2 1 1 1 2 2 1 1 1 1 1 1
SAMEA1118106 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA1118108 1 1 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA1118109 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118111 1 1 2 1 2 2 1 1 2 1 1 1 2 2
SAMEA1118117 1 1 2 2 1 2 1 1 1 1 1 1 2 2
SAMEA1118121 1 1 2 1 1 1 1 2 2 1 1 1 1 1
SAMEA1118122 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118124 2 2 1 1 1 1 2 1 1 1 2 1 1 1
SAMEA1118125 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118126 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118127 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118128 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118129 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118130 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118132 1 2 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118133 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118134 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118136 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118137 1 1 1 1 1 1 1 1 1 1 1 2 1 1
SAMEA1118139 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA1118140 1 1 2 1 1 1 1 1 1 1 2 1 1 1
SAMEA1118141 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118142 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118144 1 1 1 1 1 1 1 1 1 1 1 1 1 2
SAMEA1118146 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118147 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118148 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118149 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118150 1 1 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118151 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA1118152 1 1 2 1 2 1 1 1 2 2 1 1 1 1
SAMEA1118155 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118156 1 1 2 2 2 2 1 1 2 2 1 2 2 2
SAMEA1118157 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118158 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118159 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118160 1 1 2 2 1 2 1 2 2 2 2 2 2 2
SAMEA1118161 1 1 1 1 2 1 1 1 1 2 1 1 1 2
SAMEA1118162 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118163 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118164 1 1 1 1 1 1 1 1 1 2 2 1 1 1
SAMEA1118166 1 1 1 1 1 1 1 1 1 1 1 1 1 2
SAMEA1118167 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118168 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118169 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118170 1 1 2 1 1 1 1 1 1 1 2 1 1 1
SAMEA1118171 1 1 1 1 1 1 1 1 1 2 2 1 1 2
SAMEA1118172 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118173 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118177 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118178 2 2 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118180 1 1 2 1 1 1 1 2 1 2 1 1 1 1
SAMEA1118181 2 2 2 2 2 2 2 2 2 1 2 1 1 1
SAMEA1118182 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118183 1 1 2 1 2 1 1 1 2 1 1 1 1 1
SAMEA1118184 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118185 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118186 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118187 2 1 2 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118188 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118189 1 1 1 1 2 1 2 1 1 1 2 1 1 2
SAMEA1118190 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118193 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118194 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118195 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118196 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA1118198 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118199 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA1118201 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA1118203 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA1118204 1 1 1 1 2 1 1 1 1 2 1 1 1 2
SAMEA1118205 2 2 2 1 1 1 2 1 1 1 1 1 1 1
SAMEA1118206 1 1 1 1 1 1 1 1 1 2 2 1 1 1
SAMEA1118207 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA1118208 1 1 1 1 1 2 1 1 1 1 2 1 2 2
